id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat
3843,150,4,1,0,0,0,0,1,0,1,0,0,0,0,920000,1,36.8547834,10.2985614,Ariana
3861,85,2,2,0,0,0,2,1,1,1,0,1,1,0,470000,1,36.8547834,10.2985614,Ariana
3874,70,1,1,0,1,1,0,1,1,1,0,1,1,0,420000,1,36.8547834,10.2985614,Ariana
3887,0,5,3,0,1,1,0,1,1,1,0,1,1,0,1600000,1,36.8547834,10.2985614,Ariana
3895,61,1,1,0,0,0,0,1,0,1,0,0,0,0,370000,1,36.8547834,10.2985614,Ariana
3911,176,3,3,0,1,0,8,1,1,1,1,1,1,0,850000,1,36.8547834,10.2985614,Ariana
3918,137,1,1,0,1,0,0,1,1,1,0,1,1,1,670000,1,36.8547834,10.2985614,Ariana
3922,91,2,1,0,1,1,2,1,1,0,0,1,1,0,435000,1,36.8547834,10.2985614,Ariana
3941,0,2,2,0,1,0,0,0,1,1,0,1,1,0,700000,1,36.8547834,10.2985614,Ariana
3942,0,3,3,0,1,0,0,0,1,1,0,1,1,0,850000,1,36.8547834,10.2985614,Ariana
3945,0,1,1,0,1,1,0,1,1,1,0,1,1,0,320000,1,36.8547834,10.2985614,Ariana
3957,105,2,1,0,1,1,2,1,1,1,0,1,1,0,420000,1,36.8547834,10.2985614,Ariana
3969,160,3,2,0,1,0,2,1,1,0,0,1,1,0,850000000,1,36.8547834,10.2985614,Ariana
3972,0,3,3,0,1,0,0,0,1,1,0,1,1,0,650000,1,36.8547834,10.2985614,Ariana
4019,0,2,2,0,1,1,0,0,1,0,0,1,1,0,680000,1,36.8547834,10.2985614,Ariana
4062,156,4,2,0,1,0,8,1,1,1,1,1,1,0,580000,1,36.8547834,10.2985614,Ariana
4114,0,3,3,0,1,0,0,1,1,1,0,1,1,0,860000,1,36.8547834,10.2985614,Ariana
4141,103,2,1,0,1,1,0,1,1,1,0,1,1,1,555000,1,36.8547834,10.2985614,Ariana
4162,0,4,4,0,1,0,0,1,1,1,1,1,1,0,1200000,1,36.8547834,10.2985614,Ariana
4164,0,4,3,0,1,0,0,1,1,0,0,1,1,0,680000,1,36.8547834,10.2985614,Ariana
4175,101,2,2,0,1,1,0,1,1,1,0,1,1,0,606000,1,36.8547834,10.2985614,Ariana
4176,93,2,2,0,1,1,0,1,1,1,0,1,1,0,595000,1,36.8547834,10.2985614,Ariana
4196,165,3,2,0,1,0,0,1,1,1,0,1,1,0,650000,1,36.8547834,10.2985614,Ariana
4197,170,3,3,0,1,1,0,1,0,1,1,1,1,0,816000,1,36.8547834,10.2985614,Ariana
4229,100,1,1,0,0,0,0,0,1,1,0,1,1,0,436000,1,36.8547834,10.2985614,Ariana
4236,67,1,1,0,1,1,0,0,0,1,0,0,0,0,335000,1,36.8547834,10.2985614,Ariana
4253,163,3,1,0,0,0,0,1,0,1,0,1,1,0,650000,1,36.8547834,10.2985614,Ariana
4255,95,2,1,0,1,1,2,0,1,1,0,1,1,0,475000,1,36.8547834,10.2985614,Ariana
4282,150,3,2,0,1,1,1,1,1,1,1,1,1,0,800000,1,36.8547834,10.2985614,Ariana
4318,67,1,1,0,1,1,0,0,0,1,1,0,0,0,276000,1,36.8547834,10.2985614,Ariana
4319,112,3,3,0,0,0,0,1,1,1,0,1,1,0,740000,1,36.8547834,10.2985614,Ariana
4332,61,1,1,0,1,0,1,0,1,0,0,0,1,0,280000,1,36.8547834,10.2985614,Ariana
4356,90,1,1,0,1,0,0,0,0,1,0,1,1,0,435000,1,36.8547834,10.2985614,Ariana
4420,295,3,1,0,1,1,0,0,0,1,0,0,0,1,1800000,1,36.8547834,10.2985614,Ariana
4449,200,3,3,0,1,0,1,1,1,1,0,1,1,0,780000,1,36.8547834,10.2985614,Ariana
4487,215,3,2,0,1,0,0,1,0,1,0,1,1,0,770000,1,36.8547834,10.2985614,Ariana
4524,157,3,2,0,1,1,0,1,1,1,0,1,1,0,700000,1,36.8547834,10.2985614,Ariana
4545,93,2,2,0,1,0,1,0,1,1,0,1,1,0,506400,1,36.8547834,10.2985614,Ariana
4548,225,3,4,0,1,0,0,1,1,1,0,1,1,0,819000,1,36.8547834,10.2985614,Ariana
4559,70,1,1,0,0,0,1,0,1,0,0,1,1,0,320000,1,36.8547834,10.2985614,Ariana
4560,169,3,3,0,1,0,1,0,1,1,0,1,1,0,879800,1,36.8547834,10.2985614,Ariana
4561,195,3,1,0,1,1,0,1,0,1,0,0,0,0,610000,1,36.8547834,10.2985614,Ariana
4566,250,3,3,0,1,0,0,1,1,1,1,1,1,0,780000,1,36.8547834,10.2985614,Ariana
4577,150,3,1,0,0,0,0,0,0,1,0,0,0,0,920000,1,36.8547834,10.2985614,Ariana
4578,90,1,1,0,0,0,0,1,0,1,0,0,0,0,390000,1,36.8547834,10.2985614,Ariana
4580,287,0,1,0,1,0,0,0,0,1,0,0,0,0,2700000,1,36.8547834,10.2985614,Ariana
4614,360,4,3,0,1,0,0,1,1,1,0,1,1,0,950000,1,36.8547834,10.2985614,Ariana
4622,162,3,1,0,1,1,0,1,0,1,0,0,0,0,825000,1,36.8547834,10.2985614,Ariana
4648,137,2,1,0,1,1,0,0,0,1,0,0,0,1,685000,1,36.8547834,10.2985614,Ariana
4649,75,1,1,0,1,1,0,1,0,1,0,0,0,0,390000,1,36.8547834,10.2985614,Ariana
4652,372,3,2,0,0,0,0,0,0,1,0,0,0,0,1300000,1,36.8547834,10.2985614,Ariana
4680,123,2,1,0,1,1,0,1,0,1,0,0,0,0,600000,1,36.8547834,10.2985614,Ariana
4681,165,3,1,0,1,1,0,1,0,1,1,0,0,0,680000,1,36.8547834,10.2985614,Ariana
9,200,4,2,0,0,0,0,1,0,1,0,0,1,1,985000,0,36.8852466,10.2438059,Ariana
63,600,5,4,0,1,0,0,0,0,1,1,1,1,1,2500000,0,36.8852466,10.2438059,Ariana
1051,93,2,1,0,1,1,0,1,0,0,0,1,1,1,380000,1,36.8852466,10.2438059,Ariana
1052,256,3,3,0,1,0,0,1,0,1,0,1,1,1,1244000,1,36.8852466,10.2438059,Ariana
1053,61,1,1,0,1,1,0,1,1,0,0,1,1,1,281000,1,36.8852466,10.2438059,Ariana
1104,145,3,2,0,0,0,0,1,0,1,0,1,1,1,683000,1,36.8852466,10.2438059,Ariana
1117,178,3,2,0,0,0,2,1,0,0,0,0,0,0,760000,1,36.8852466,10.2438059,Ariana
1121,69,1,1,0,1,1,0,1,0,1,0,1,1,1,422000,1,36.8852466,10.2438059,Ariana
1697,74,1,1,0,1,1,1,1,0,0,0,1,1,1,335000,1,36.8852466,10.2438059,Ariana
1874,140,3,3,0,0,0,0,1,0,1,0,1,1,0,765000,1,36.8852466,10.2438059,Ariana
2097,156,3,2,0,1,0,1,1,1,0,0,1,1,0,650000,1,36.8852466,10.2438059,Ariana
2099,140,3,2,0,1,0,0,1,0,1,0,1,1,0,703000,1,36.8852466,10.2438059,Ariana
2153,178,3,2,0,1,0,2,1,1,0,0,1,1,0,740000,1,36.8852466,10.2438059,Ariana
2339,155,3,3,0,1,0,1,1,1,0,0,1,1,0,630000,1,36.8852466,10.2438059,Ariana
2645,61,1,1,0,0,0,0,1,1,0,1,1,1,1,238000,1,36.8852466,10.2438059,Ariana
2667,61,1,1,0,1,1,1,1,1,0,0,1,1,0,270000,1,36.8852466,10.2438059,Ariana
2905,122,2,1,0,0,0,10,0,1,0,0,0,0,0,650000,1,36.8852466,10.2438059,Ariana
3082,196,2,2,0,1,0,0,1,1,1,0,1,1,0,584000,1,36.8852466,10.2438059,Ariana
3102,184,3,3,0,1,1,2,1,1,0,0,1,1,0,780000,1,36.8852466,10.2438059,Ariana
3176,285,3,1,0,1,1,0,1,0,1,0,0,0,1,1200000,1,36.8852466,10.2438059,Ariana
4367,190,3,3,0,1,1,0,1,0,1,0,1,1,0,750000,1,36.8852466,10.2438059,Ariana
4445,156,3,3,0,1,0,0,1,1,0,0,1,1,0,650000,1,36.8852466,10.2438059,Ariana
4653,250,4,2,0,0,0,0,1,0,1,0,1,1,1,1070000,1,36.8852466,10.2438059,Ariana
12,140,2,2,0,1,0,0,0,0,0,1,1,1,0,830000,0,36.9051527,10.2982512,Ariana
41,140,3,1,0,0,0,0,0,0,0,0,1,1,0,900000,0,36.9051527,10.2982512,Ariana
106,1400,5,1,0,0,0,0,0,0,1,0,0,0,1,14000,0,36.9051527,10.2982512,Ariana
127,270,5,1,0,1,0,0,0,1,1,0,0,0,1,920000,0,36.9051527,10.2982512,Ariana
165,300,3,1,0,0,0,0,0,0,1,0,1,1,1,1300000,0,36.9051527,10.2982512,Ariana
172,138,4,3,0,1,0,0,1,0,0,0,1,1,1,495000,0,36.9051527,10.2982512,Ariana
246,170,3,2,0,1,0,0,0,0,0,1,1,1,0,4300000,0,36.9051527,10.2982512,Ariana
347,900,5,2,0,1,0,0,1,0,1,0,0,0,0,3000000,0,36.9051527,10.2982512,Ariana
359,285,5,4,0,1,0,0,1,1,1,0,1,1,1,1035000,0,36.9051527,10.2982512,Ariana
404,325,6,6,0,0,0,0,0,0,0,0,0,0,0,700000,0,36.9051527,10.2982512,Ariana
410,330,6,2,0,1,0,0,1,0,1,1,1,1,1,2100000,0,36.9051527,10.2982512,Ariana
421,270,3,1,0,0,0,0,0,0,1,0,0,0,1,1800000,0,36.9051527,10.2982512,Ariana
445,0,4,1,0,0,0,0,0,0,1,0,0,0,1,2100000,0,36.9051527,10.2982512,Ariana
480,400,4,4,0,1,0,0,0,0,1,1,1,1,1,3900000,0,36.9051527,10.2982512,Ariana
518,300,3,1,0,0,0,0,1,0,1,0,0,0,1,980000,0,36.9051527,10.2982512,Ariana
531,553,5,3,0,1,0,0,0,0,1,0,1,1,0,1900000,0,36.9051527,10.2982512,Ariana
534,306,3,3,0,1,0,0,0,0,1,1,1,1,0,1650000,0,36.9051527,10.2982512,Ariana
539,300,3,3,0,1,0,0,0,0,1,1,1,1,0,1600000,0,36.9051527,10.2982512,Ariana
554,225,3,2,0,0,0,0,0,0,1,0,0,0,0,485000,0,36.9051527,10.2982512,Ariana
569,460,4,1,0,1,0,0,0,0,1,1,0,0,1,2150000,0,36.9051527,10.2982512,Ariana
734,0,4,3,0,1,0,0,0,0,1,0,1,1,1,1850000,0,36.9051527,10.2982512,Ariana
879,400,5,5,0,1,0,0,0,0,1,0,1,1,1,3200000,0,36.9051527,10.2982512,Ariana
993,630,4,3,0,1,0,0,0,0,1,1,1,1,1,2200000,0,36.9051527,10.2982512,Ariana
1267,152,2,2,0,1,1,2,0,0,0,0,1,1,0,350000,1,36.9051527,10.2982512,Ariana
1506,95,2,1,0,1,0,2,0,1,0,0,1,1,0,280000,1,36.9051527,10.2982512,Ariana
1688,115,2,2,0,1,0,2,1,0,0,1,1,1,0,850000,1,36.9051527,10.2982512,Ariana
1731,100,2,2,0,1,0,0,0,0,0,1,1,1,0,850000,1,36.9051527,10.2982512,Ariana
1805,57,1,1,0,1,0,1,1,1,0,0,1,1,0,375000,1,36.9051527,10.2982512,Ariana
1810,109,2,2,0,1,0,1,1,0,0,0,1,1,1,975000,1,36.9051527,10.2982512,Ariana
1811,150,3,2,0,1,0,1,1,1,0,1,1,1,0,795000,1,36.9051527,10.2982512,Ariana
1826,197,2,2,0,0,0,0,1,0,0,0,0,0,1,630000,1,36.9051527,10.2982512,Ariana
1829,115,2,2,0,0,0,2,0,0,0,0,1,1,0,345000,1,36.9051527,10.2982512,Ariana
1965,137,2,2,0,1,0,0,1,0,1,0,1,1,1,730000,1,36.9051527,10.2982512,Ariana
2010,348,2,2,0,1,0,3,0,1,0,1,1,1,0,1350000,1,36.9051527,10.2982512,Ariana
2359,162,2,1,0,1,1,1,1,1,0,0,1,1,0,660000,1,36.9051527,10.2982512,Ariana
2372,225,4,3,0,1,1,1,1,0,0,1,1,1,0,680000,1,36.9051527,10.2982512,Ariana
2415,415,2,2,0,1,0,0,1,1,1,0,1,1,0,880000,1,36.9051527,10.2982512,Ariana
2451,180,3,2,0,1,1,0,0,0,1,0,1,1,1,670000,1,36.9051527,10.2982512,Ariana
2465,220,3,2,0,1,0,0,0,0,1,0,1,1,1,1700000,1,36.9051527,10.2982512,Ariana
2668,111,1,1,0,0,1,1,0,0,0,1,0,0,0,720000,1,36.9051527,10.2982512,Ariana
2692,650,4,3,0,0,0,1,0,1,0,0,1,1,0,2700000,1,36.9051527,10.2982512,Ariana
2773,94,0,1,0,1,1,0,0,0,0,0,1,1,0,250000,1,36.9051527,10.2982512,Ariana
2983,100,2,1,0,0,0,0,0,0,0,1,0,0,0,650000,1,36.9051527,10.2982512,Ariana
3028,140,3,2,0,1,0,0,1,1,0,0,1,1,0,530000,1,36.9051527,10.2982512,Ariana
3131,150,0,1,0,0,0,1,1,0,0,0,1,1,0,450000,1,36.9051527,10.2982512,Ariana
3150,209,3,3,0,1,1,0,1,1,0,1,1,1,0,794000,1,36.9051527,10.2982512,Ariana
3151,163,2,2,0,1,1,2,1,1,0,1,1,1,0,616000,1,36.9051527,10.2982512,Ariana
3155,123,2,2,0,1,0,1,1,0,0,0,1,1,0,630000,1,36.9051527,10.2982512,Ariana
3179,113,3,1,0,1,0,0,0,1,0,0,1,1,0,650000,1,36.9051527,10.2982512,Ariana
3249,110,0,1,0,0,0,0,1,0,0,1,1,1,0,550000,1,36.9051527,10.2982512,Ariana
3253,284,0,1,0,1,0,0,1,1,0,0,1,1,1,1000000,1,36.9051527,10.2982512,Ariana
3266,308,4,4,0,0,0,0,1,0,1,1,1,1,0,1700000,1,36.9051527,10.2982512,Ariana
3397,130,1,1,0,1,0,0,1,0,1,0,1,1,1,650000,1,36.9051527,10.2982512,Ariana
3449,320,5,1,0,0,0,0,0,0,1,1,0,0,0,1700000,1,36.9051527,10.2982512,Ariana
3592,150,0,1,0,0,0,1,1,0,0,0,1,1,0,1000000,1,36.9051527,10.2982512,Ariana
3616,142,2,1,0,1,0,0,1,0,1,0,1,1,0,671700,1,36.9051527,10.2982512,Ariana
3620,142,2,1,0,1,0,0,1,0,1,0,1,1,0,875000,1,36.9051527,10.2982512,Ariana
3707,110,2,2,0,0,0,2,0,0,0,0,1,1,0,600000,1,36.9051527,10.2982512,Ariana
3716,243,3,3,0,1,1,3,1,1,0,1,1,1,0,921500,1,36.9051527,10.2982512,Ariana
3852,97,2,1,0,0,0,0,1,0,1,1,1,1,0,365000,1,36.9051527,10.2982512,Ariana
3920,0,2,2,0,1,0,0,1,1,0,0,1,1,0,400000,1,36.9051527,10.2982512,Ariana
3949,0,3,3,0,1,1,0,0,1,0,0,1,1,0,980000,1,36.9051527,10.2982512,Ariana
4400,160,2,3,0,1,0,2,1,1,0,1,1,1,0,720000,1,36.9051527,10.2982512,Ariana
4443,115,2,1,0,1,0,0,0,0,1,0,1,1,0,850000,1,36.9051527,10.2982512,Ariana
4456,115,2,1,0,1,1,0,1,0,0,1,0,0,0,880000,1,36.9051527,10.2982512,Ariana
4598,209,3,1,0,1,1,1,1,1,0,0,1,1,0,789400,1,36.9051527,10.2982512,Ariana
4643,190,3,3,0,1,0,0,1,1,0,0,0,1,0,500000,1,36.9051527,10.2982512,Ariana
13,280,4,3,0,1,0,0,0,0,1,0,1,1,0,1750000,0,36.8917433,10.3116247,Ariana
98,543,5,1,0,1,0,0,0,0,1,1,1,1,0,2050000,0,36.8917433,10.3116247,Ariana
121,155,3,4,0,1,0,0,0,0,1,1,1,1,1,1580000,0,36.8917433,10.3116247,Ariana
343,289,3,1,0,1,0,0,0,0,1,0,0,0,1,2100000,0,36.8917433,10.3116247,Ariana
576,813,9,1,0,1,0,0,1,0,1,1,0,0,0,2500000,0,36.8917433,10.3116247,Ariana
795,234,2,2,0,0,0,0,0,0,1,0,1,1,0,1400000,0,36.8917433,10.3116247,Ariana
961,600,4,2,0,1,0,0,0,0,1,0,1,1,1,2400000,0,36.8917433,10.3116247,Ariana
1078,120,2,2,0,1,0,2,0,0,0,1,1,1,0,550000,1,36.8917433,10.3116247,Ariana
1336,370,4,3,0,1,0,0,0,0,1,0,1,1,1,1680000,1,36.8917433,10.3116247,Ariana
2600,107,2,1,0,1,0,1,0,0,0,1,1,0,0,600000,1,36.8917433,10.3116247,Ariana
2603,151,3,2,0,1,1,1,0,0,0,1,1,1,0,590000,1,36.8917433,10.3116247,Ariana
2677,140,2,1,0,1,0,0,1,0,0,1,1,1,0,820000,1,36.8917433,10.3116247,Ariana
2779,199,3,1,0,0,0,0,0,0,1,0,1,1,0,580000,1,36.8917433,10.3116247,Ariana
3152,180,3,2,0,0,1,1,0,0,0,1,1,1,0,660000,1,36.8917433,10.3116247,Ariana
3465,180,3,2,0,1,0,1,0,0,0,0,1,1,0,685000,1,36.8917433,10.3116247,Ariana
3693,137,2,2,0,1,1,1,0,0,0,1,1,1,0,820000,1,36.8917433,10.3116247,Ariana
4515,115,1,1,0,0,0,0,0,0,0,1,0,0,0,750000,1,36.8917433,10.3116247,Ariana
14,538,3,2,0,1,0,0,0,0,1,0,1,1,0,1900000,0,36.8539076,10.321998,Tunis
15,500,5,2,0,1,1,0,0,0,1,0,0,0,0,4500000,0,36.8539076,10.321998,Tunis
83,450,4,1,0,1,1,0,0,0,1,1,0,0,0,2700000,0,36.8539076,10.321998,Tunis
228,500,8,8,0,0,1,0,0,1,1,1,0,0,0,8000000,0,36.8539076,10.321998,Tunis
319,180,2,2,0,1,0,0,0,0,1,1,1,1,1,1750000,0,36.8539076,10.321998,Tunis
332,250,7,2,0,1,0,0,0,0,1,0,0,0,0,3300000,0,36.8539076,10.321998,Tunis
364,1081,8,1,0,0,0,0,0,0,0,0,0,0,0,3900000,0,36.8539076,10.321998,Tunis
383,388,3,1,0,1,0,0,0,0,1,1,0,0,0,1400000,0,36.8539076,10.321998,Tunis
499,120,3,1,0,1,0,0,0,0,1,1,0,0,0,1400000,0,36.8539076,10.321998,Tunis
658,240,3,1,0,0,0,0,0,0,1,0,0,0,1,1400000,0,36.8539076,10.321998,Tunis
688,573,6,3,0,1,1,0,0,0,1,1,0,1,0,2500000,0,36.8539076,10.321998,Tunis
775,400,2,1,0,0,0,0,0,0,1,0,0,0,1,1700000,0,36.8539076,10.321998,Tunis
912,500,4,3,0,1,0,0,0,0,1,0,1,1,1,3500000,0,36.8539076,10.321998,Tunis
969,750,5,1,0,1,0,0,0,0,1,1,0,0,0,4000000,0,36.8539076,10.321998,Tunis
970,395,3,1,0,0,0,0,0,0,0,0,0,0,1,1750000,0,36.8539076,10.321998,Tunis
972,650,4,1,0,1,0,0,0,0,0,0,0,0,0,3600000,0,36.8539076,10.321998,Tunis
2323,138,3,2,0,1,1,0,0,0,0,1,0,0,0,770000,1,36.8539076,10.321998,Tunis
4485,228,4,1,0,1,1,5,1,1,1,1,0,0,0,735000,1,36.8539076,10.321998,Tunis
19,764,8,6,0,0,0,0,0,0,1,0,1,1,0,980000,0,36.8811985,10.211819,Ariana
55,764,8,6,0,1,0,0,0,0,1,0,1,1,0,980000,0,36.8811985,10.211819,Ariana
79,226,3,2,0,1,0,0,0,0,1,1,1,1,0,830000,0,36.8811985,10.211819,Ariana
101,190,4,3,0,1,0,0,1,1,1,0,1,1,1,850000,0,36.8811985,10.211819,Ariana
145,850,4,2,0,1,0,0,0,0,1,0,0,0,0,580000,0,36.8811985,10.211819,Ariana
153,350,8,2,0,1,0,0,1,0,0,0,0,0,0,960000,0,36.8811985,10.211819,Ariana
232,764,6,3,0,1,1,0,0,0,1,0,0,0,0,980000,0,36.8811985,10.211819,Ariana
335,458,5,3,0,1,1,0,0,0,1,0,1,1,0,1200000,0,36.8811985,10.211819,Ariana
446,365,4,1,0,1,0,0,0,0,1,0,1,1,1,1350000,0,36.8811985,10.211819,Ariana
476,236,4,1,0,0,0,0,0,0,1,0,1,1,0,850000,0,36.8811985,10.211819,Ariana
495,560,6,7,0,1,1,0,0,0,1,0,1,1,1,990000,0,36.8811985,10.211819,Ariana
514,238,4,3,0,1,0,0,0,0,1,0,1,1,0,850000,0,36.8811985,10.211819,Ariana
585,810,6,1,0,1,0,0,0,0,1,0,1,1,0,835000,0,36.8811985,10.211819,Ariana
589,560,8,6,0,1,0,0,0,0,1,0,1,1,0,980000,0,36.8811985,10.211819,Ariana
598,339,5,1,0,1,0,0,0,0,1,0,1,1,1,1980000,0,36.8811985,10.211819,Ariana
746,190,3,3,0,1,1,0,1,1,1,0,1,1,0,860000,0,36.8811985,10.211819,Ariana
766,400,3,3,0,1,0,0,0,0,1,0,1,1,0,850000,0,36.8811985,10.211819,Ariana
853,1500,4,2,0,0,0,0,0,0,1,0,0,0,1,1350000,0,36.8811985,10.211819,Ariana
866,300,4,3,0,1,0,0,0,0,1,0,1,1,1,1400000,0,36.8811985,10.211819,Ariana
892,434,4,1,0,0,0,0,0,0,1,0,0,1,0,870000,0,36.8811985,10.211819,Ariana
920,400,5,1,0,0,0,0,0,0,1,0,0,0,1,2100000,0,36.8811985,10.211819,Ariana
968,191,3,2,0,1,1,0,0,0,1,0,1,1,0,785000,0,36.8811985,10.211819,Ariana
1011,370,4,1,0,0,0,0,0,0,1,0,0,0,1,1280000,0,36.8811985,10.211819,Ariana
1058,52,1,1,0,0,0,0,1,0,0,0,1,1,0,225000,1,36.8811985,10.211819,Ariana
1064,109,2,2,0,1,1,0,1,1,0,0,1,1,0,425000,1,36.8811985,10.211819,Ariana
1071,104,2,2,0,1,1,1,1,1,0,0,1,1,0,371000,1,36.8811985,10.211819,Ariana
1072,142,2,2,0,1,0,0,1,1,0,0,1,1,0,450000,1,36.8811985,10.211819,Ariana
1152,109,2,1,0,1,1,1,1,1,0,0,1,1,0,430000,1,36.8811985,10.211819,Ariana
1158,280,7,4,0,0,0,1,1,0,1,0,1,1,0,820000,1,36.8811985,10.211819,Ariana
1186,140,3,2,0,1,1,0,1,1,1,0,1,1,0,589000,1,36.8811985,10.211819,Ariana
1187,60,1,1,0,0,0,2,0,0,0,0,1,1,0,155000,1,36.8811985,10.211819,Ariana
1188,185,3,2,0,1,1,1,1,1,0,0,1,1,0,560000,1,36.8811985,10.211819,Ariana
1189,153,2,2,0,1,1,0,1,1,0,0,0,0,0,425000,1,36.8811985,10.211819,Ariana
1201,55,1,1,0,0,0,0,0,1,1,0,1,1,0,230000,1,36.8811985,10.211819,Ariana
1385,104,2,2,0,1,0,0,1,0,1,0,1,1,0,530000,1,36.8811985,10.211819,Ariana
1395,113,2,1,0,1,0,2,1,1,0,0,1,1,0,375000,1,36.8811985,10.211819,Ariana
1433,52,1,1,0,1,0,0,1,1,1,0,1,1,0,260000,1,36.8811985,10.211819,Ariana
1439,178,3,2,0,1,0,0,1,1,0,0,1,1,0,720000,1,36.8811985,10.211819,Ariana
1474,70,1,1,0,1,0,1,1,1,0,0,1,1,0,340000,1,36.8811985,10.211819,Ariana
1475,116,2,1,0,1,1,2,1,1,0,0,1,1,0,460000,1,36.8811985,10.211819,Ariana
1476,175,3,2,0,1,1,1,1,1,0,0,1,1,0,630000,1,36.8811985,10.211819,Ariana
1486,128,2,2,0,1,1,1,1,1,0,0,1,1,0,330000,1,36.8811985,10.211819,Ariana
1488,60,1,1,0,0,0,0,1,1,0,0,0,0,0,250000,1,36.8811985,10.211819,Ariana
1540,128,2,1,0,1,1,2,0,1,0,1,1,1,0,350000,1,36.8811985,10.211819,Ariana
1546,214,3,2,0,1,0,0,1,1,0,0,1,1,1,635000,1,36.8811985,10.211819,Ariana
1547,104,2,1,0,0,0,1,1,1,1,0,1,1,1,530000,1,36.8811985,10.211819,Ariana
1548,150,3,2,0,1,0,2,1,1,0,0,1,1,1,630000,1,36.8811985,10.211819,Ariana
1566,125,2,2,0,1,1,1,1,1,0,0,1,1,0,475000,1,36.8811985,10.211819,Ariana
1567,155,3,2,0,1,1,2,1,1,0,0,1,1,0,530000,1,36.8811985,10.211819,Ariana
1568,190,3,3,0,1,0,0,1,1,1,0,1,1,1,850000,1,36.8811985,10.211819,Ariana
1583,125,2,1,0,1,1,0,1,1,0,0,1,1,0,450000,1,36.8811985,10.211819,Ariana
1604,155,3,2,0,1,0,2,1,1,0,0,1,1,0,530000,1,36.8811985,10.211819,Ariana
1618,152,2,2,0,0,0,2,0,1,0,0,1,1,0,425000,1,36.8811985,10.211819,Ariana
1620,77,1,1,0,1,0,1,0,1,0,0,1,1,0,238000,1,36.8811985,10.211819,Ariana
1626,480,2,1,0,0,0,0,0,0,1,0,0,0,0,480000,1,36.8811985,10.211819,Ariana
1628,90,2,1,0,0,0,0,1,1,0,0,1,1,0,330000,1,36.8811985,10.211819,Ariana
1632,107,2,2,0,0,0,0,1,1,0,0,1,1,0,330000,1,36.8811985,10.211819,Ariana
1651,83,2,1,0,1,1,2,1,1,0,0,1,1,0,340000,1,36.8811985,10.211819,Ariana
1676,81,1,1,0,0,0,1,0,1,0,0,1,1,0,249000,1,36.8811985,10.211819,Ariana
1682,110,2,2,0,0,1,1,0,0,0,0,0,0,0,400000,1,36.8811985,10.211819,Ariana
1707,146,3,3,0,1,1,1,1,1,0,0,1,1,0,640000,1,36.8811985,10.211819,Ariana
1724,70,1,1,0,0,0,0,1,1,1,0,1,1,0,270000,1,36.8811985,10.211819,Ariana
1735,127,2,2,0,1,1,2,1,1,0,0,1,1,0,460000,1,36.8811985,10.211819,Ariana
1742,120,2,2,0,0,1,1,1,1,1,0,1,1,0,400000,1,36.8811985,10.211819,Ariana
1743,250,3,2,0,1,0,0,0,0,1,0,1,1,1,860000,1,36.8811985,10.211819,Ariana
1764,40,1,1,0,0,0,0,0,0,0,0,0,0,0,120000,1,36.8811985,10.211819,Ariana
1779,140,3,2,0,1,0,0,1,1,1,0,1,1,0,590000,1,36.8811985,10.211819,Ariana
1782,0,1,1,0,1,1,2,1,1,0,0,1,1,0,225000,1,36.8811985,10.211819,Ariana
1869,105,2,2,0,0,0,0,1,1,1,0,1,1,0,530000,1,36.8811985,10.211819,Ariana
1916,175,3,2,0,1,0,1,1,1,0,0,1,1,0,600000,1,36.8811985,10.211819,Ariana
1918,110,2,1,0,0,0,1,1,1,0,0,1,1,0,388000,1,36.8811985,10.211819,Ariana
1921,226,3,3,0,1,1,0,1,1,1,0,1,1,0,835000,1,36.8811985,10.211819,Ariana
1957,142,2,2,0,1,0,2,0,1,0,1,1,1,0,450000,1,36.8811985,10.211819,Ariana
2060,84,1,1,0,1,0,0,1,0,1,0,1,1,0,298000,1,36.8811985,10.211819,Ariana
2092,178,3,2,0,0,0,2,1,1,0,0,1,1,0,720000,1,36.8811985,10.211819,Ariana
2129,113,3,2,0,1,0,1,1,1,0,0,1,1,0,607000,1,36.8811985,10.211819,Ariana
2163,97,2,1,0,1,1,1,1,1,0,0,1,1,0,335000,1,36.8811985,10.211819,Ariana
2171,110,2,2,0,0,0,1,1,1,0,0,1,1,0,430000,1,36.8811985,10.211819,Ariana
2199,76,1,1,0,1,0,1,1,1,0,0,1,1,0,295000,1,36.8811985,10.211819,Ariana
2237,84,1,1,0,1,0,0,1,1,1,0,1,1,0,298000,1,36.8811985,10.211819,Ariana
2317,406,3,1,0,1,0,0,1,1,1,0,1,1,0,1100000,1,36.8811985,10.211819,Ariana
2344,130,3,2,0,1,0,0,1,0,1,0,1,1,0,686000,1,36.8811985,10.211819,Ariana
2345,125,2,2,0,1,0,0,1,0,1,0,1,1,0,569000,1,36.8811985,10.211819,Ariana
2381,155,3,3,0,1,0,2,0,1,1,1,1,1,0,526000,1,36.8811985,10.211819,Ariana
2392,231,3,2,0,1,0,2,1,1,0,1,1,1,1,850000,1,36.8811985,10.211819,Ariana
2393,80,1,1,0,0,0,0,0,1,1,0,1,1,0,285000,1,36.8811985,10.211819,Ariana
